ID;City;Area;Street;Name;Info;Lng;Lat;Stops;StopNum;Pikas2012.11.19
14478;0;0;0;Крупской;;2763194;5385600;15769,15767,14707;s14478
15768;0;0;0;;;2762805;5385699;14547,15767,15765;s15768
14471;0;0;0;Куйбышева;;2757049;5391635;15431,191270;s14471
15264;0;0;0;;;2756978;5391611;15431,15432;s15264
15431;0;0;0;;;2756997;5391612;15264,14471,15738;s15431
15737;0;0;0;;;2757315;5391734;191270,15736;s15737
15739;0;0;0;;;2757192;5391568;191270,58353,15265;s15739
58353;0;0;0;;;2757095;5391522;15738,15739;s58353
191270;0;0;0;Куйбышева (авт);;2757222;5391632;15739,14471,15737;s191270
132218;0;0;0;Кукелевщина;;2738986;5422008;132219,132217;s132218
132219;0;0;0;;;2739038;5422039;132218,132220;s132219
14578;0;0;0;Кулешова;;2763695;5387022;58366;s14578
15619;0;0;0;;;2763936;5387187;15622,58366,15621;s15619
15622;0;0;0;;;2763858;5387320;15619;s15622
58366;0;0;0;;;2763652;5387053;14578,58375,15619;s58366
73218;0;0;0;Кунцевщина;;2745385;5390624;14865,15561,14597,14615;s73218
73212;0;0;0;Купаловская;;2756152;5390100;73203,15866,191251;s73212
15862;0;0;0;Купалы Я.;;2756697;5390481;15865,15179,15860;s15862
15865;0;0;0;;;2756723;5390441;15862,15984;s15865
111369;0;0;0;Курганы;;2774455;5400981;111370;s111369
111370;0;0;0;;;2774438;5400958;111369,111368,111371;s111370
16119;0;0;0;Курчатова;;2747228;5383768;16121,68998,16120;s16119
16121;0;0;0;;;2747324;5383804;16119,16118;s16121
73042;0;0;0;Л.Сапеги;;2748144;5387792;73043,71803,133408;s73042
73043;0;0;0;;;2748065;5387782;73042,15637;s73043
133385;0;0;0;Лабунщина;;2741954;5392327;187017,187016;s133385
187017;0;0;0;;;2742037;5392380;133385,147006,133384;s187017
15029;0;0;0;Ландера;;2748462;5384106;15035;14
15033;0;0;0;;;2749742;5383982;69102,15032;s15033
15947;0;0;0;;;2749635;5383961;15950,69102,15034;s15947
15950;0;0;0;;;2749617;5383928;15947;s15950
69102;0;0;0;;;2749706;5383964;15033,15947;s69102
14724;0;0;0;Левкова;;2755628;5387174;14807,14806,71994;s14724
15609;0;0;0;Ленина;;2757261;5389308;15611,73211,15988;s15609
15611;0;0;0;;;2757378;5389191;15609,16218,15608;s15611
15866;0;0;0;;;2755801;5390038;15867,73212,16239;s15866
15867;0;0;0;;;2755830;5389994;15866,73579,16246;s15867
15944;0;0;0;Ленинградская;;2754669;5389227;191263,15273,15274;s15944
191263;0;0;0;Ленинградская (авт.);;2754685;5389237;15944,15870;s191263
197126;0;0;0;Леонцевичи;;2749504;5378039;197164,197124,197163;s197126
15929;0;0;0;Лермонтова;;2751469;5389314;15934,15933;s15929
15934;0;0;0;;;2751500;5389353;15929,15930;s15934
14539;0;0;0;Леси Украинки;;2749853;5392921;14565,14540,15231;s14539
14540;0;0;0;;;2749745;5393014;14539,15854;s14540
14565;0;0;0;;;2749965;5392871;14539,15236;s14565
111371;0;0;0;Лесковка;;2772082;5400368;111372,111370;s111371
111372;0;0;0;;;2772070;5400341;111371,111374;s111372
111304;0;0;0;Лесная;;2781429;5394830;111305,111307,16142;s111304
111305;0;0;0;;;2781421;5394886;111304,111321;s111305
197098;0;0;0;;;2746178;5379628;197111,197125,204294;s197098
197111;0;0;0;;;2746172;5379604;197098,197099;s197111
14886;0;0;0;Лесопарк Медвежино;;2745471;5389102;15135,15161,14885;s14886
15930;0;0;0;Либкнехта К.;;2751772;5389367;15934,15931;88
147006;0;0;0;Лидская;;2742779;5392167;147007,151194,187017;s147006
147007;0;0;0;;;2742926;5392228;147006,147047,14605;s147007
15270;0;0;0;Лицей БГУ;;2756780;5389692;191251,15310;s15270
15310;0;0;0;;;2756717;5389651;191250,15270,15309;s15310
191250;0;0;0;Лицей БДУ(авт.);;2756754;5389632;15310,15610;s191250
191251;0;0;0;;;2756765;5389701;15270,15182,73212;s191251
15153;0;0;0;Лобанка;;2743020;5388757;15173,15172,15139;s15153
15172;0;0;0;;;2742828;5388858;15175,15140,15153;s15172
15173;0;0;0;;;2742894;5388708;15153,15140,15152;s15173
15175;0;0;0;;;2742858;5388880;15172,121002;s15175
15152;0;0;0;Лобанка, 99;;2743070;5388431;15174,15173;s15152
15174;0;0;0;;;2743073;5388345;15152,15151;s15174
144042;0;0;0;Лопатина,4;;2767885;5395390;161015,144041;s144042
161015;0;0;0;;;2767833;5395412;144042,144043;s161015
144041;0;0;0;Лопатина,7;;2767985;5395342;144042,14663;s144041
15469;0;0;0;Лошица-9;;2758896;5383938;15484,15461;s15469
132323;0;0;0;Луговая;;2786210;5397080;132324,132321,132325;s132323
132324;0;0;0;;;2786240;5397088;132323;s132324
14394;0;0;0;Лукьяновича;;2760870;5394239;16199,15118;s14394
14395;0;0;0;;;2760767;5394192;16198,14396,14790;s14395
14448;0;0;0;;;2759360;5394657;15180,14462;s14448
15180;0;0;0;;;2759370;5394602;14448,14463,15979;s15180
15487;0;0;0;Лучины Я.;;2757324;5383956;15491,15456,15458;s15487
15235;0;0;0;Лынькова;;2750202;5392658;15236,14538,14841;s15235
15236;0;0;0;;;2750109;5392704;15235,14565;s15236
15927;0;0;0;Люксембург Р.;;2751276;5388859;58363,15672;s15927
15928;0;0;0;;;2751481;5389086;15935,15933,58363;s15928
133386;0;0;0;Люцинская~(высадка пасссажиров);;2743086;5393443;133387,133382;s133386
133387;0;0;0;Люцинская~(посадка пассажиров);;2743088;5393486;133386,133383;s133387
14849;0;0;0;Мавра Я.;;2748831;5390275;15195,15194;s14849
15130;0;0;0;;;2748902;5389381;15166,15165,14851;s15130
15166;0;0;0;;;2749193;5389359;15130,15129;s15166
15195;0;0;0;;;2749052;5390240;14849,14848;s15195
197037;0;0;0;Магазин;;2739239;5384071;197063,204297,197038;s197037
197063;0;0;0;;;2739253;5384059;197037,197036;s197063
197104;0;0;0;;;2742871;5378492;197106,197105,197103;s197104
197106;0;0;0;;;2742806;5378436;197104,197212;s197106
73820;0;0;0;Магазин Автозапчасть;;2757603;5393874;73819,73818;s73820
15759;0;0;0;Магазин Лазурит;;2760791;5386007;15760,133129;s15759
15760;0;0;0;;;2760838;5385899;15759,15762;s15760
14784;0;0;0;Магазин строительных материалов;;2769682;5383136;14823,14822,14511;s14784
14823;0;0;0;;;2769689;5383280;14784,58367;s14823
14635;0;0;0;Магазин Стройматериалы;;2773481;5394123;16158,14634;s14635
15116;0;0;0;магазин Химреактивы;;2762245;5394516;15117,14481;s15116
15117;0;0;0;;;2762031;5394379;15116,15111,16197;s15117
14391;0;0;0;Магазин Электроника;;2761383;5394735;16196,14390;s14391
14392;0;0;0;;;2761277;5394685;16197,15976;s14392
16196;0;0;0;;;2761372;5394713;14391,16197;s16196
16197;0;0;0;;;2761343;5394664;14392,16196,15117;s16197
14900;0;0;0;Магистральная;;2766544;5384587;14901,16254;s14900
15299;0;0;0;Магнитная;;2768110;5386669;15341,15340,16112;s15299
15341;0;0;0;;;2767970;5386580;15299,15962,15298;s15341
14877;0;0;0;Мазурова;;2743514;5389628;14871,72620;s14877
14892;0;0;0;;;2743218;5389520;14871,15176,15177;s14892
15177;0;0;0;;;2742323;5389654;58360,14891,14892;s15177
58360;0;0;0;;;2742283;5389541;73662,15177,58362;s58360
73662;0;0;0;;;2742152;5389594;58360,71996;s73662
14428;0;0;0;Макаёнка;;2762502;5391877;14429,14427;s14428
14429;0;0;0;;;2762453;5391864;14428;s14429
14527;0;0;0;Максима Танка;;2753384;5390667;14574,15989;s14527
14570;0;0;0;;;2753333;5390521;14574,14689,14526;s14570
14574;0;0;0;Максима Танка ~(врем. ликвидирована);;2753220;5390623;14527,14570,14688;s14574
14475;0;0;0;Малинина;;2761234;5385200;54305,14504;s14475
15764;0;0;0;;;2761590;5385262;54291,15766;s15764
54305;0;0;0;;;2761356;5385321;54291,14475,54306;s54305
131008;0;0;0;Малиновка;;2762598;5400071;131007,132130;s131008
230018;0;0;0;;;2747492;5384950;14991,16229,230009;s230018
143099;0;0;0;Малиновка-1;;2745752;5385074;14976,14989,14924;s143099
14976;0;0;0;;;2745637;5385062;143099,14925,14987;89
14989;0;0;0;;;2745811;5384989;143099,14925;89
14940;0;0;0;Малиновка-3;;2745213;5385926;14943,14942,15591;s14940
14943;0;0;0;;;2745266;5385874;14940,14939;s14943
14981;0;0;0;Малиновка-5;;2743656;5385949;14983,14982;s14981
14983;0;0;0;;;2743740;5385963;14981,14985,14980;s14983
71193;0;0;0;Малиновка-6;;2743857;5384948;14955,14947;s71193
73668;0;0;0;Маневича;;2763867;5396575;16039,16019;s73668
197198;0;0;0;Мариполь;;2741596;5372834;197196;s197198
132160;0;0;0;Марьяливо;;2766821;5404064;132161,132162;s132160
132161;0;0;0;;;2766744;5404024;132160,132159;s132161
132181;0;0;0;Масловичи;;2750324;5409630;132182,132180;s132181
132182;0;0;0;;;2750255;5409609;132181,132183;s132182
133184;0;0;0;Масюковщина;;2744706;5393396;71033,14561;s133184
133185;0;0;0;;;2744595;5393231;14604,230014;s133185
16237;0;0;0;;;2746073;5393127;14555,188139;s16237
14701;0;0;0;Матусевича;;2749440;5391528;15252,14838;s14701
14839;0;0;0;;;2749523;5391630;15252,14840;s14839
58351;0;0;0;;;2743708;5391455;54610,14601;s58351
15243;0;0;0;Матусевича, 27;;2747196;5391389;15518,15247,15246;s15243
15247;0;0;0;;;2747359;5391435;15243,15259,15258;s15247
15259;0;0;0;;;2747230;5391510;15518,15247,15242;s15259
15554;0;0;0;Матусевича, 88;;2744253;5391631;15521,15520;s15554
54610;0;0;0;Матусевича~(высадка пассажиров);;2743723;5391504;14606,58351;s54610
14479;0;0;0;Машиностроителей;;2763668;5385497;15709,15530,14706;49
15769;0;0;0;;;2763445;5385577;15530,15709,14478;49
14727;0;0;0;Маяковского;;2757616;5387292;14804,14803;s14727
15931;0;0;0;Мебельный магазин;;2752030;5389445;15930,15937,230031;88
15134;0;0;0;Медвежино;;2746207;5389333;15162,15161,14859;s15134
15162;0;0;0;;;2746649;5389361;15134,58349,15193;s15162
204052;0;0;0;Медуниверситет;;2748368;5386250;14910,212056;s204052
15636;0;0;0;Международный образовательный центр;;2748617;5387006;15651,133415;s15636
15651;0;0;0;;;2748523;5386893;15636,14909,15635;s15651
14742;0;0;0;Менделеева;;2761480;5390715;14771,14770,16247;s14742
14771;0;0;0;;;2761669;5390685;14742,14741,15471;s14771
133254;0;0;0;Менковский тракт;;2742505;5385288;16005,14953,197034;s133254
111365;0;0;0;Мехдвор;;2779335;5399205;111366,111362,132240;s111365
111366;0;0;0;;;2779319;5399233;111365,111367;s111366
15698;0;0;0;Минина;;2751793;5387890;15675,14814,69317;86
69317;0;0;0;;;2751506;5387902;14718,15698;86
54761;0;0;0;Минск - Арена;;2748118;5393772;54757,15847,15043;s54761
15074;0;0;0;Минскрыбпром;;2755335;5383507;15085,15985,15489;43
15085;0;0;0;;;2755273;5383522;15074,133179;43
15906;0;0;0;Минскэнерго;;2757462;5388697;15908,15907;54
15908;0;0;0;;;2757340;5388704;15906,15909,16222;s15908
16176;0;0;0;Мира;;2768203;5375927;16181,230034;s16176
16181;0;0;0;;;2768297;5375901;16176,16174,143040;s16181
111324;0;0;0;Михайлов Кут;;2781713;5395722;111325,111323;s111324
111325;0;0;0;;;2781675;5395697;111324,111321;s111325
15901;0;0;0;Михайловский сквер;;2755068;5389471;15869,15899;s15901
133333;0;0;0;Михалово;;2749701;5387678;16249,15200,15212;s133333
16175;0;0;0;Михановичи (кладбище);;2769756;5376434;16179,16054;s16175
14970;0;0;0;МКАД;;2753855;5396911;14999;s14970
14999;0;0;0;;;2753809;5396821;14970,16092,14969;s14999
14551;0;0;0;мкр-н Веснянка;;2748871;5392997;14564;92
14564;0;0;0;;;2749019;5392973;14551,71984,15238;92
14351;0;0;0;мкр-н Восток-2;;2764101;5393713;14352,14349;s14351
14352;0;0;0;;;2764179;5393725;14351,14996,14677;s14352
72406;0;0;0;мкр-н Каменная Горка;;2742608;5391202;72616,72615,14607;s72406
72616;0;0;0;;;2742555;5391186;72406,72405,73864;s72616
14599;0;0;0;мкр-н Кунцевщина;;2743893;5390694;14613,14866;s14599
15151;0;0;0;мкр-н Сухарево-2;;2743191;5388187;15157,15156,15174;s15151
15157;0;0;0;;;2743326;5388131;15151,15155;s15157
14872;0;0;0;мкр-н Сухарево-3;;2743763;5389179;14876,14875;s14872
14876;0;0;0;;;2743667;5389257;14872,14871;s14876
71340;0;0;0;мкр-н Сухарево-5;;2741760;5388415;71341,71342;s71340
71341;0;0;0;;;2741742;5388377;71340,58347;s71341
15903;0;0;0;мкр-н Чкаловский;;2755228;5388541;15911,15886,73076;s15903
15911;0;0;0;;;2755354;5388569;15903,15904;s15911
15904;0;0;0;Могилевская;;2755997;5388500;15910,15911;s15904
15910;0;0;0;;;2756025;5388539;15904,54334,212036;s15910
73206;0;0;0;;;2767436;5386196;133412,15620;s73206
73215;0;0;0;Молодежная;;2752164;5390687;14687,230032;s73215
15665;0;0;0;Московская;;2753839;5388825;15666,68833;s15665
15666;0;0;0;;;2753826;5388797;15665,15845;s15666
15844;0;0;0;;;2753855;5388748;15845,15843;s15844
15845;0;0;0;;;2753873;5388776;15844,15666;s15845
73198;0;0;0;;;2762756;5392798;14346,14423,14344;s73198
15654;0;0;0;Московский рынок;;2747071;5386637;15662,200002,15657,15653;s15654
15662;0;0;0;;;2747038;5386502;58338,15654;s15662
200002;0;0;0;;;2746822;5386629;58338,15654,15661;s200002
58338;0;0;0;;;2746821;5386535;200002,15662,14935;s58338
197095;0;0;0;Мост;;2750579;5381664;197113,197112;s197095
197113;0;0;0;;;2750762;5381699;197095,197094;s197113
58372;0;0;0;;;2753916;5383486;58373,15072;s58372
58373;0;0;0;;;2753911;5383459;58372,58330;s58373
111323;0;0;0;МТЗ Колодищи;;2781700;5396068;111324,111361;s111323
15011;0;0;0;Музей Великой Отечественной войны;;2753805;5391513;15217,15743,15890;s15011
15743;0;0;0;;;2754091;5391499;230030,15011,15190;s15743
230030;0;0;0;;;2754058;5391384;15743,15217,15010;s230030
14525;0;0;0;Музыкальный театр;;2753732;5389760;15597,14571,15568;s14525
15568;0;0;0;;;2753589;5389551;15893,14525,15936;s15568
15598;0;0;0;Мясникова;;2754460;5389926;15920,15567;s15598
147047;0;0;0;Налибокская;;2743115;5392681;199081,151195,147007;s147047
151195;0;0;0;;;2743252;5392678;147047,71456;s151195
199081;0;0;0;;;2743137;5392732;147047,187018;s199081
72680;0;0;0;Наполеона Орды;;2748225;5384313;72681,15036;s72680
72681;0;0;0;;;2748171;5384308;72680,15949;s72681
15352;0;0;0;Народная;;2762474;5387271;15393,14508;s15352
15393;0;0;0;;;2762457;5387258;15352,15808;s15393
15808;0;0;0;;;2762452;5387220;15393,15807;47
54756;0;0;0;Нарочанская;;2747846;5393299;68808,15847;s54756
68808;0;0;0;;;2747815;5393277;54756,204289;s68808
14994;0;0;0;Натуралистов;;2761775;5392984;15016,15015,14491;s14994
15016;0;0;0;;;2761606;5392974;14994,14993;s15016
133375;0;0;0;Национальный аэропорт "Минск"~(высадка пасс.);;2803238;5388966;73752,111376;s133375
73752;0;0;0;Национальный аэропорт "Минск"~(высадка-посадка пассажиров);;2803449;5389001;133375;s73752
14445;0;0;0;Некрасова;;2758238;5393629;68965,73932,14465;68
14466;0;0;0;;;2758076;5393527;68965,73932,14444;s14466
73932;0;0;0;;;2758036;5393649;14445,14466,73819;s73932
211129;0;0;0;Некрашевича;;2749071;5385283;72458,72434;s211129
211130;0;0;0;;;2749277;5385348;72434,15690;s211130
72434;0;0;0;;;2749251;5385323;211130,211129,69101;s72434
72458;0;0;0;;;2748933;5385346;211129,72457,73882;s72458
197268;0;0;0;Нелидовичи;;2750706;5402831;197266;s197268
72405;0;0;0;Неманская;;2742527;5390822;72617,14610,72616;s72405
72617;0;0;0;;;2742509;5390758;14609,72405,16007;s72617
73213;0;0;0;Немига;;2755415;5390557;15600,15566,16238,15115;s73213
15411;0;0;0;Нестерова;;2767393;5388036;15334,15412;s15411
132162;0;0;0;НИИ;;2768237;5405112;132163,132160;s132162
132163;0;0;0;;;2768262;5405158;132162,132164,132165;s132163
14449;0;0;0;Никитина;;2759705;5395046;14462,14461;s14449
14462;0;0;0;;;2759648;5395022;14449,14448;s14462
197041;0;0;0;Новая Веска;;2735253;5383580;197060,197059;s197041
197060;0;0;0;;;2735282;5383575;197041,197061;s197060
132113;0;0;0;Новополье;;2763799;5360870;132114,132116;s132113
132114;0;0;0;;;2763795;5360893;132113,132112;s132114
132194;0;0;0;Новый Двор;;2734926;5412870;132195,132196;s132194
132195;0;0;0;;;2734858;5412845;132194,132227;s132195
71992;0;0;0;НПО Сигнал;;2750519;5386432;15679,15680,15023;s71992
111036;0;0;0;Областная больница;;2768589;5400527;111037,72785;s111036
111037;0;0;0;;;2768587;5400481;111036,16027;s111037
15078;0;0;0;Образовательно-оздоровительный центр "Лидер";;2743922;5395128;15082,15079,16107;s15078
15082;0;0;0;;;2743954;5395109;15078,15075;s15082
14855;0;0;0;Одинцова;;2746349;5389998;15193,14859,14858;s14855
14859;0;0;0;;;2746208;5389935;14855,15192,15134;s14859
15193;0;0;0;;;2746435;5389950;14855,69316,15162;s15193
14704;0;0;0;Одоевского;;2749585;5390222;14848,14817;s14704
14848;0;0;0;;;2749527;5390317;14818,14704,15195;s14848
71418;0;0;0;Оздоровительный центр Ждановичи;;2740890;5395331;15079,71999;s71418
197038;0;0;0;Озерцо;;2738836;5384022;197062,197037;s197038
197062;0;0;0;;;2738696;5383993;197038,197040;s197062
16218;0;0;0;Октябрьская;;2757210;5389098;16222,15611,16220;s16218
73203;0;0;0;;;2756153;5390177;73212,15863;s73203
15975;0;0;0;Олешева;;2760336;5394559;15976,14790;s15975
14487;0;0;0;Олимпийский спорткомплекс;;2765038;5394196;14515,14514;s14487
14515;0;0;0;;;2764832;5394197;14487,14486;s14515
133398;0;0;0;Ольшанская~(посадка пассажиров);;2742701;5386561;54638,71978;s133398
14700;0;0;0;Ольшевского;;2749765;5391983;14840,15223;s14700
14840;0;0;0;;;2749806;5391954;14700,15279,14839;s14840
15256;0;0;0;;;2748233;5392306;15226,15263,15255;s15256
15263;0;0;0;;;2748461;5392339;15256,15225;s15263
191170;0;0;0;ОП Лошица~(высадка пассажиров);;2755877;5384956;191171,69176;s191170
191171;0;0;0;ОП Лошица~(посадка пассажиров);;2755856;5384940;191170,16128,72008;s191171
197078;0;0;0;Ореховская;;2728228;5381964;197079,197077;s197078
197079;0;0;0;;;2728255;5381982;197078,197084,197057;s197079
197266;0;0;0;Осово;;2750456;5402052;197267,197268;s197266
197267;0;0;0;;;2750487;5402039;197266,197264;s197267
133157;0;0;0;Ост. пункт электропоездов "Масюковщина";;2747676;5392971;14553,16234;s133157
111246;0;0;0;Острошицкая;;2769709;5394780;14378,14434;s111246
14378;0;0;0;;;2769483;5394697;14656,111246,14643;s14378
132236;0;0;0;Острошицкий Городок;;2769658;5406138;132164;s132236
197264;0;0;0;Ошмянцы;;2752006;5402182;197265,197267;s197264
197265;0;0;0;;;2752028;5402182;197264,197262,197233;s197265
132167;0;0;0;п/л Мир;;2765345;5405853;132168,132166;s132167
132168;0;0;0;;;2765276;5405823;132167,132169;s132168
197148;0;0;0;Паздерки;;2764308;5366925;197149;s197148
16105;0;0;0;панс. БНТУ;;2746459;5399054;16106,16104;s16105
14529;0;0;0;Панфилова;;2752432;5391334;14568,14567;s14529
14568;0;0;0;;;2752423;5391288;14529,73834;s14568
15143;0;0;0;Панченко П.;;2741862;5388182;58347,71983;s15143
58347;0;0;0;;;2741888;5388194;15143,71341,15144;s58347
71995;0;0;0;Панченко П., 80;;2741526;5389466;71996,73664;s71995
71996;0;0;0;;;2741626;5389517;71995,73662;s71996
15671;0;0;0;Папанина;;2751791;5388397;15670,15673;s15671
197237;0;0;0;Паперня;;2756249;5404067;197238,197240,132141;s197237
197238;0;0;0;;;2756212;5404043;197237,197235;s197238
15350;0;0;0;Парк 50-ти летия Октября;;2762249;5388251;15395,14779;s15350
15395;0;0;0;;;2762306;5388201;15350,15624;s15395
15269;0;0;0;Парк Горького;;2757319;5389981;15311,15984;s15269
15311;0;0;0;;;2757358;5389996;191256,191257,15269;s15311
191256;0;0;0;;;2757375;5389984;15311,15986;s191256
191257;0;0;0;;;2757337;5390009;15311;s191257
14442;0;0;0;Парк Дружбы Народов;;2757278;5392685;15722,14467;s14442
69269;0;0;0;парк Павлова;;2747287;5385807;15572,15593;s69269
73199;0;0;0;Парк Челюскинцев;;2761335;5392416;58368,14492;s73199
15081;0;0;0;Парковая;;2742853;5394878;15080,15079;s15081
73208;0;0;0;Партизанская;;2762957;5387539;15623,14709,15618;s73208
14680;0;0;0;Педколледж;;2746935;5390733;14595,14594,14854;s14680
14798;0;0;0;пер. Велосипедный;;2758341;5388062;14801,15613;s14798
14801;0;0;0;;;2758484;5387981;14798,14802;s14801
133216;0;0;0;пер. Веснинка;;2746995;5394126;15077,69234;s133216
15679;0;0;0;пер. Ковалевской С.;;2750404;5386421;71992,230017;25
230017;0;0;0;;;2750281;5386418;15679,15688;s230017
15317;0;0;0;пер. Козлова;;2759988;5390291;15819,15820,54200;s15317
16113;0;0;0;;;2760165;5390131;15818,15819;s16113
15050;0;0;0;пер. Корженевского;;2752897;5384354;15053,15051;s15050
15053;0;0;0;;;2752731;5384375;15050,15054;s15053
207001;0;0;0;пер. Липковский;;2769889;5391925;14406,16017;s207001
191224;0;0;0;пер. Луговой;;2756800;5388208;191225;s191224
191225;0;0;0;;;2756774;5388207;191224,15444,15551;s191225
111203;0;0;0;пер. Петровский;;2774421;5394794;111204,14634;s111203
111204;0;0;0;;;2774496;5394830;111203,111206;s111204
14834;0;0;0;пер. Промышленный;;2768364;5384183;14898,14837,73908;s14834
14898;0;0;0;;;2768283;5384115;14834,14832;s14898
16129;0;0;0;пер.Чижевских;;2756745;5384609;15454,15493,191173;s16129
15182;0;0;0;Первомайская;;2757124;5389970;15984,191251;s15182
15481;0;0;0;;;2758359;5390416;15633,16227,15267;s15481
15984;0;0;0;;;2757139;5390005;15182,15269,15865;s15984
73211;0;0;0;;;2757022;5389370;73595,15609;s73211
111275;0;0;0;Перекресток;;2753470;5398615;16084,133406,111278;s111275
111279;0;0;0;;;2753090;5398489;133406,16088,16098;s111279
133406;0;0;0;;;2753268;5398567;111275,111279;s133406
132164;0;0;0;Перекресток (пов. Ошмяны);;2769035;5405506;132163,132236;s132164
15189;0;0;0;Переспа;;2754966;5392086;15008,15190;s15189
15190;0;0;0;;;2755002;5392055;15189,15218,15743;s15190
196131;0;0;0;;;2755012;5392121;15008,14961;s196131
14982;0;0;0;Переход к Авторынку;;2743290;5385646;14949,14953,14981;s14982
15284;0;0;0;Переходная;;2764984;5388679;15285,15361;s15284
15285;0;0;0;;;2765019;5388643;15284,15286,15282,15287;s15285
15287;0;0;0;;;2765127;5388544;15285,15415;s15287
15286;0;0;0;Переходная ул.;;2765072;5388673;15285,15407;s15286
133332;0;0;0;Петровщина;;2748531;5386404;72368,212056,15569,15197;s133332
54575;0;0;0;;;2749244;5387098;212073,15199,133415;s54575
132202;0;0;0;Петьковичи;;2736214;5416816;132203,132201;s132202
132203;0;0;0;;;2736171;5416851;132202,132205;s132203
132171;0;0;0;Пильница;;2758924;5406291;132172,132170;s132171
132172;0;0;0;;;2758847;5406276;132171,132174;s132172
14687;0;0;0;Пинская;;2751904;5390717;14576,73215;11П
14576;0;0;0;Пинская (временно ликвидирована);;2751804;5390765;14687,14577;11О
14443;0;0;0;пл. Бангалор;;2757613;5393011;14467,14764;s14443
14467;0;0;0;;;2757536;5393023;14443,14692,14442;s14467
15616;0;0;0;пл. Ванеева;;2761065;5387797;14732,14781,15624;s15616
15625;0;0;0;;;2760856;5387921;14781,14732,15941;s15625
15027;0;0;0;пл. Казинца;;2750444;5384462;15031,15038;s15027
15031;0;0;0;;;2750504;5384388;15027,15059,15032;s15031
15059;0;0;0;;;2750661;5384461;15031,15058,15026;s15059
14493;0;0;0;пл. Калинина;;2760884;5392370;14494,15859,14992;s14493
14494;0;0;0;;;2761055;5392312;14492,14493;s14494
15775;0;0;0;пл. Мясникова;;2754115;5389397;15892,15891,15274;s15775
15869;0;0;0;пл. Независимости;;2754895;5389564;15870,15901,73933,15774;80
15870;0;0;0;;;2754816;5389482;15869,191263,15891;80п
15860;0;0;0;пл. Победы;;2757278;5390779;15861,15862;s15860
15861;0;0;0;;;2757351;5390765;15860,15604;s15861
16238;0;0;0;пл. Свободы;;2755533;5390356;16239,73213;s16238
16239;0;0;0;;;2755485;5390331;16238,15566,15866,14691;s16239
15703;0;0;0;пл. Я. Коласа;;2758314;5391566;73201,16212;s15703
15746;0;0;0;;;2758377;5391531;73201;s15746
16212;0;0;0;пл. Я.Коласа;;2758241;5391602;16213,15703;s16212
16213;0;0;0;;;2758192;5391569;16212,15734;s16213
15314;0;0;0;Платонова;;2759161;5390581;16228,15479;s15314
15479;0;0;0;;;2759195;5390664;15314,15516;s15479
15480;0;0;0;;;2758999;5390496;16226,54193,15313;s15480
16116;0;0;0;;;2759076;5390610;16228,15822;s16116
16226;0;0;0;;;2759082;5390563;16228,15480;s16226
16228;0;0;0;;;2759100;5390576;16226,15314,16116;s16228
15757;0;0;0;Плеханова;;2760519;5386342;15800,15355,133206;s15757
15758;0;0;0;;;2760599;5386191;15355,133129,15800;s15758
73204;0;0;0;Площадь Ленина;;2754826;5389219;15275,15900;s73204
73202;0;0;0;Площадь Победы;;2757602;5390935;15604,15742,15634;s73202
73201;0;0;0;Площадь Якуба Коласа;;2758396;5391581;15703,15746,16211;s73201
132210;0;0;0;пов. Дворище;;2735638;5419187;132211,132212;s132210
132211;0;0;0;;;2735596;5419152;132210,132209;s132211
111344;0;0;0;пов. Дегтяревка;;2737071;5390722;16243,16244,111345;s111344
111355;0;0;0;пов. Колодищи;;2775318;5397043;111356,111251,111357;s111355
111356;0;0;0;;;2775262;5397073;111355;s111356
132204;0;0;0;пов. Курневичи;;2736136;5417640;132205,132207;s132204
132205;0;0;0;;;2736110;5417595;132204,132203;s132205
131006;0;0;0;пов. Малиновка;;2764491;5400494;131007;s131006
131007;0;0;0;;;2764490;5400478;131006,131008,131002;s131007
14896;0;0;0;пов. на Белбакалею;;2767858;5385115;14895,14894;s14896
16140;0;0;0;пов. на Глебковичи;;2783999;5392399;16141,16139;s16140
16141;0;0;0;;;2783958;5392496;16140,111306;s16141
132175;0;0;0;пов. на Комсомолец;;2756367;5407792;132176,132173;s132175
132176;0;0;0;;;2756298;5407798;132175,132177;s132176
132092;0;0;0;пов. на Крупицу;;2752822;5368034;197139;s132092
132093;0;0;0;;;2752878;5368037;197139,197157,197140;s132093
132177;0;0;0;пов. на Лусково;;2755114;5408613;132178,132176;s132177
132178;0;0;0;;;2755045;5408603;132177,132179;s132178
132082;0;0;0;пов. на Мачулищи;;2752727;5378975;197132,197131;s132082
132083;0;0;0;;;2752753;5378757;197164;s132083
15960;0;0;0;пов. на Минскрыбпром;;2755601;5383284;15985;s15960
132099;0;0;0;пов. на Самуэлево;;2755153;5364166;132100,132101;s132099
132100;0;0;0;;;2755182;5364186;132099,132098;s132100
132241;0;0;0;пов. на Слободу;;2786408;5401050;132242,132243;s132241
132242;0;0;0;;;2786202;5401059;132241,132239;s132242
15948;0;0;0;пов. на филиал БГУ;;2747792;5384158;15949,16122,71972;s15948
15949;0;0;0;;;2747896;5384114;15948,72681;s15949
132097;0;0;0;пов. на Черники;;2753672;5366684;132098;s132097
132098;0;0;0;;;2753710;5366692;132097,197140,132100;s132098
15953;0;0;0;пов. на Чижовку;;2763999;5383353;15504,15505,58380;s15953
